truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text
False,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",False,830047626414477312,108894,android,False,24167,False,en,Fri Feb 10 13:35:50 +0000 2017,failing @nytimes major fake news china story saying mr xi spoken mr trump since nov spoke length yesterday
False,"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!",False,830042498806460417,90767,android,False,17817,False,en,Fri Feb 10 13:15:27 +0000 2017,lawfare remarkably entire opinion panel bother even cite statute disgraceful decision
False,"SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!",False,829836231802515457,240555,android,False,67661,False,en,Thu Feb 09 23:35:49 +0000 2017,see court security nation stake
False,"..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!",False,829689436279603206,92620,android,False,15161,False,en,Thu Feb 09 13:52:31 +0000 2017,ryan died winning mission according general mattis failure time u get smart start winning
False,"...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero..",False,829684271812067328,69181,android,False,11997,False,en,Thu Feb 09 13:31:59 +0000 2017,long know win anymore look mess country bogged conflict place hero
False,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,False,829682794951475200,87204,android,False,16042,False,en,Thu Feb 09 13:26:07 +0000 2017,sen mccain talking success failure mission media emboldens enemy losing
False,"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",False,829681034564341760,75016,android,False,15142,False,en,Thu Feb 09 13:19:08 +0000 2017,chris cuomo interview sen blumenthal never asked long term lie brave service vietnam fake news
False,"Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?",False,829660612452036608,86241,android,False,19689,False,en,Thu Feb 09 11:57:59 +0000 2017,sen richard blumenthal never fought vietnam said years major lie misrepresents judge gorsuch told
False,"Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z",False,829496507841789952,165826,iphone,False,33167,False,en,Thu Feb 09 01:05:53 +0000 2017,congratulations new attorney general @senatorsessions
False,"'Trump administration seen as more truthful than news media'
https://t.co/6LmsR5JOSW",False,829451566000242688,89467,iphone,False,17950,False,en,Wed Feb 08 22:07:18 +0000 2017,trump administration seen truthful news media
False,"'Majority in Leading EU Nations Support Trump-Style Travel Ban' 
Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o",False,829446266111287305,84410,iphone,False,22168,False,en,Wed Feb 08 21:46:14 +0000 2017,majority leading eu nations support trump style travel ban poll people countries
False,'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,False,829414457126313986,124700,iphone,False,30880,False,en,Wed Feb 08 19:39:51 +0000 2017,immigration ban one trump popular orders far
False,"Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!",False,829384587482656768,90025,android,False,17838,False,en,Wed Feb 08 17:41:09 +0000 2017,big increase traffic country certain areas people far vulnerable wait easy
False,'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,False,829357626798530561,65334,iphone,False,19447,False,en,Wed Feb 08 15:54:01 +0000 2017,fake news stories reporters run since trump
False,My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,False,829356871848951809,144589,iphone,False,27704,False,en,Wed Feb 08 15:51:01 +0000 2017,daughter ivanka treated unfairly @nordstrom great person always pushing right thing terrible
False,"I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision.......",False,829315036329963521,76158,android,False,11015,False,en,Wed Feb 08 13:04:47 +0000 2017,speaking today police chiefs sheriffs discussing horrible dangerous wrong decision
False,"If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!",False,829299566344359936,116798,android,False,22619,False,en,Wed Feb 08 12:03:18 +0000 2017,u win case obviously never security safety entitled politics
False,"It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!",False,829133645055135750,159946,android,False,37030,False,en,Wed Feb 08 01:04:00 +0000 2017,disgrace full cabinet still place longest delay history country obstruction democrats
False,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!",False,828939235499638784,191423,iphone,False,51394,False,en,Tue Feb 07 12:11:29 +0000 2017,know putin deals russia haters going crazy yet obama make deal iran terror problem
False,"The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!",False,828797801630937089,148328,android,False,33220,False,en,Tue Feb 07 02:49:28 +0000 2017,threat radical islamic terrorism real look happening europe middle east courts must act fast
False,The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,False,828793887275761665,93556,android,False,16753,False,en,Tue Feb 07 02:33:55 +0000 2017,failing @nytimes forced apologize subscribers poor reporting election win worse
False,An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,False,828748574255091714,54396,iphone,False,8208,False,en,Mon Feb 06 23:33:52 +0000 2017,extended interview super bowl @oreillyfactor airs tonight p enjoy
False,"The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories &amp; sources!",False,828642511698669569,98404,android,False,19659,False,en,Mon Feb 06 16:32:24 +0000 2017,failing @nytimes writes total fiction concerning gotten wrong two years making stories sources
False,"I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!",False,828575949268606977,127603,android,False,24443,False,en,Mon Feb 06 12:07:55 +0000 2017,call shots largely based accumulation data everyone knows fake news media order marginalize lies
False,"Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.",False,828574430800539648,164620,android,False,36958,False,en,Mon Feb 06 12:01:53 +0000 2017,negative polls fake news like cnn abc nbc polls election sorry people want border security extreme vetting
False,"What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!",False,828447350200926212,271781,android,False,74623,False,en,Mon Feb 06 03:36:54 +0000 2017,amazing comeback win patriots tom brady bob kraft coach b total winners wow
False,Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!,False,828375073006444544,188031,android,False,37336,False,en,Sun Feb 05 22:49:42 +0000 2017,enjoy superbowl continue make america great
False,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,False,828343072840900610,149505,android,False,29023,False,en,Sun Feb 05 20:42:33 +0000 2017,instructed homeland security check people coming country carefully courts making job difficult
False,Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,False,828342202174668800,140601,android,False,29641,False,en,Sun Feb 05 20:39:05 +0000 2017,cannot believe judge would put country peril something happens blame court system people pouring bad
False,The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!,False,828042506851934209,131928,android,False,28662,False,en,Sun Feb 05 00:48:12 +0000 2017,judge opens country potential terrorists others best interests heart bad people happy
False,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,False,828039143318024194,72085,android,False,11554,False,en,Sun Feb 05 00:34:50 +0000 2017,interview @oreillyfactor fox network p prior super bowl enjoy
False,"Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?",False,828024835670413312,99210,android,False,18191,False,en,Sat Feb 04 23:37:59 +0000 2017,lawyers looking using federal court decision boston conflict ridiculous lift ban decision
False,"Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision",False,827996357252243456,139385,android,False,29965,False,en,Sat Feb 04 21:44:49 +0000 2017,ban lifted judge many bad dangerous people may pouring country terrible decision
False,"What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?",False,827981079042805761,151158,android,False,33737,False,en,Sat Feb 04 20:44:07 +0000 2017,country coming judge halt homeland security travel ban anyone even bad intentions come u
