source,created_at,is_retweet,text,clean_text,clean_text_with_stopwords
other,Tue May 15 17:16:16 +0000 2012,False,@CarolineKennedy down on @POTUS http://t.co/8LT6C3Y6,@carolinekennedy @potus,@carolinekennedy down on @potus
other,Mon Apr 16 03:40:21 +0000 2012,False,"@CNNJohnKing I said #Dems now talk to women waist-down only; #GOP speaks to ALL of her #mindbodysoul,  heart and head http://t.co/c8Lo0dhu",@cnnjohnking said dems talk women waist gop speaks mindbodysoul heart head,@cnnjohnking i said dems now talk to women waist down only gop speaks to all of her mindbodysoul heart and head
other,Mon Apr 16 03:37:55 +0000 2012,False,@politico #oped #Waronwomen phony. Just a War of Words to raise money and hackles. http://t.co/c8Lo0dhu,@politico oped waronwomen phony war words raise money hackles,@politico oped waronwomen phony just a war of words to raise money and hackles
other,Sat Apr 14 19:01:40 +0000 2012,False,@yankees yesterday. The sheer joy of being seven on #opening day. http://t.co/ZzzXdCCQ,@yankees yesterday sheer joy seven opening day,@yankees yesterday the sheer joy of being seven on opening day
other,Sat Apr 14 18:50:16 +0000 2012,False,@yankeesstadium 70+ drunk man vomits in seats displacing entire section. Why vodka when u can have cheese fries? #fool,@yankeesstadium drunk man vomits seats displacing entire section vodka u cheese fries fool,@yankeesstadium drunk man vomits in seats displacing entire section why vodka when u can have cheese fries fool
other,Fri Apr 13 01:46:04 +0000 2012,False,"@MichelleObama has chosen to be a stay-at-home mom. deserves #kudos, not criticism.",@michelleobama chosen stay home mom deserves kudos criticism,@michelleobama has chosen to be a stay at home mom deserves kudos not criticism
other,Fri Apr 13 01:42:50 +0000 2012,False,@AnnDRomney class act today. #isntitironic the Left thot so cool that pelosi stayed at home with HER five kids before running for cong,@anndromney class act today isntitironic left thot cool pelosi stayed home five kids running cong,@anndromney class act today isntitironic the left thot so cool that pelosi stayed at home with her five kids before running for cong
other,Fri Apr 06 15:51:12 +0000 2012,False,"Holiday travelers: Look at #gasprices, think of #Obama; count your blessings, think of #Jesus",holiday travelers look gasprices think obama count blessings think jesus,holiday travelers look at gasprices think of obama count your blessings think of jesus
other,Fri Apr 06 15:49:35 +0000 2012,False,A solemn and humble #Good Friday to Christians worldwide. #Jesus is always in trend.,solemn humble good friday christians worldwide jesus always trend,a solemn and humble good friday to christians worldwide jesus is always in trend
other,Fri Apr 06 15:47:53 +0000 2012,False,#Augusta our private club in #NJ includes women but excludes #Christianity. No mention of #Easter #Christmas. Anti-religious women outraged?,augusta private club nj includes women excludes christianity mention easter christmas anti religious women outraged,augusta our private club in nj includes women but excludes christianity no mention of easter christmas anti religious women outraged
other,Fri Apr 06 15:44:58 +0000 2012,False,"#Augusta: @NYT 2009: #Obama played 23 rounds of golf Jan-Oct before inviting a woman to his foursome. A different kind of ""exclusive""",augusta @nyt obama played rounds golf jan oct inviting woman foursome different kind exclusive,augusta @nyt obama played rounds of golf jan oct before inviting a woman to his foursome a different kind of exclusive
other,Wed Apr 04 02:30:19 +0000 2012,False,https://t.co/etaipHh7 RT@robertcostaNRO on why we love #politics,rt@robertcostanro love politics,rt@robertcostanro on why we love politics
other,Wed Apr 04 02:05:40 +0000 2012,False,@PiersTonight hit in the 9pmhour. back at midnight. @Mitt2012 gave gen elex speech & ignored gop rivals so no more #whining re: taking on O,@pierstonight hit pmhour back midnight @mitt gave gen elex speech ignored gop rivals whining taking,@pierstonight hit in the pmhour back at midnight @mitt gave gen elex speech ignored gop rivals so no more whining re taking on o
other,Fri Mar 23 13:21:28 +0000 2012,False,"@TimTebow criticized as ""polarizing"" bc he is religious. Athletes who beat or cheat their wives glorified. #GodBlessYou Tebow",@timtebow criticized polarizing bc religious athletes beat cheat wives glorified godblessyou tebow,@timtebow criticized as polarizing bc he is religious athletes who beat or cheat their wives glorified godblessyou tebow
other,Fri Mar 23 13:18:56 +0000 2012,False,"Welcome to #NewJersey, @TimTebow. Nice to have a celebrity who mentions #God other than in a curse word.",welcome newjersey @timtebow nice celebrity mentions god curse word,welcome to newjersey @timtebow nice to have a celebrity who mentions god other than in a curse word
other,Fri Mar 23 13:17:52 +0000 2012,False,"#hugyourkids to protest this nonsense: http://t.co/B1rDCaMC. meds or hugs? wake up, people.",hugyourkids protest nonsense meds hugs wake people,hugyourkids to protest this nonsense meds or hugs wake up people
other,Tue Mar 20 21:40:29 +0000 2012,False,Tune into @Johnkingusa tonight @CNN 6pm ET. A segment of the cheerful underdogs,tune @johnkingusa tonight @cnn pm et segment cheerful underdogs,tune into @johnkingusa tonight @cnn pm et a segment of the cheerful underdogs
other,Fri Mar 16 02:38:24 +0000 2012,False,@marymatalin thoughtful unflappable defense of conscience protection on @AC360,@marymatalin thoughtful unflappable defense conscience protection @ac,@marymatalin thoughtful unflappable defense of conscience protection on @ac
other,Fri Mar 16 00:59:42 +0000 2012,False,#jeopardy 2k question answer was #trentlott. blank stares. no guess. everyone hates washington but knows nothin' about it,jeopardy k question answer trentlott blank stares guess everyone hates washington knows nothin,jeopardy k question answer was trentlott blank stares no guess everyone hates washington but knows nothin about it
other,Thu Mar 15 22:35:29 +0000 2012,False,"Senator Lugar will join many conservatives in Indiana and not vote for himself: 
http://t.co/WbKbvmNp",senator lugar join many conservatives indiana vote,senator lugar will join many conservatives in indiana and not vote for himself
other,Wed Mar 14 02:58:25 +0000 2012,False,Congratulations @RickSantorum on AL and MS. A great night for a great man.,congratulations @ricksantorum al ms great night great man,congratulations @ricksantorum on al and ms a great night for a great man
other,Wed Mar 14 02:57:20 +0000 2012,False,"#CallistaGingrich introducing @newtgingrich in AL. Poise, grace and smarts",callistagingrich introducing @newtgingrich al poise grace smarts,callistagingrich introducing @newtgingrich in al poise grace and smarts
other,Wed Mar 14 02:45:17 +0000 2012,False,"MittRomney first in money and mud, third in AL and MS.",mittromney first money mud third al ms,mittromney first in money and mud third in al and ms
other,Tue Mar 06 21:10:31 +0000 2012,False,"@daveweigel @Slate @NewtGingrich's ""bizarrely successful"" Super Tuesday campaign. http://t.co/qTKzxPkw",@daveweigel @slate @newtgingrich bizarrely successful super tuesday campaign,@daveweigel @slate @newtgingrich s bizarrely successful super tuesday campaign
other,Tue Mar 06 12:54:18 +0000 2012,False,@realDonaldTrump on @Squawkboxcnbc ridicules #georgewill hair! glasses  intelligence. 15 yards 4 unnecessary roughness #georgewill brilliant,@realdonaldtrump @squawkboxcnbc ridicules georgewill hair glasses intelligence yards unnecessary roughness georgewill brilliant,@realdonaldtrump on @squawkboxcnbc ridicules georgewill hair glasses intelligence yards unnecessary roughness georgewill brilliant
other,Tue Mar 06 12:37:28 +0000 2012,False,@SuperTuesday preview Will appear @SquawkBoxCNBC at 8am ET with @KevinMadden and after @DonaldTrump,@supertuesday preview appear @squawkboxcnbc et @kevinmadden @donaldtrump,@supertuesday preview will appear @squawkboxcnbc at am et with @kevinmadden and after @donaldtrump
other,Mon Mar 05 15:34:56 +0000 2012,False,Please pray for victims and families of tornadoes. And be generous with help. Many of us will waste more today than they need.,please pray victims families tornadoes generous help many us waste today need,please pray for victims and families of tornadoes and be generous with help many of us will waste more today than they need
other,Mon Mar 05 01:23:21 +0000 2012,False,#60Minutes: #LastComment Parent says winter babies = successful kids; same mindset: schedule elective C-section to match desired horoscope,minutes lastcomment parent says winter babies successful kids mindset schedule elective c section match desired horoscope,minutes lastcomment parent says winter babies successful kids same mindset schedule elective c section to match desired horoscope
other,Mon Mar 05 01:17:46 +0000 2012,False,#60Minutes: Redshirting: http://t.co/4b1D9IiL Parents once had kids skip grade to advance; now they hold them back for social/sports reasons,minutes redshirting parents kids skip grade advance hold back social sports reasons,minutes redshirting parents once had kids skip grade to advance now they hold them back for social sports reasons
other,Mon Mar 05 01:15:43 +0000 2012,False,"#60Minutes: Redshirting: Holding kids back from kindergarten: http://t.co/4b1D9IiL  ""parental control"" takes on new meaning",minutes redshirting holding kids back kindergarten parental control takes new meaning,minutes redshirting holding kids back from kindergarten parental control takes on new meaning
other,Thu Mar 01 20:29:34 +0000 2012,False,"God bless your soul, Andrew Breitbart.",god bless soul andrew breitbart,god bless your soul andrew breitbart
other,Thu Mar 01 14:03:06 +0000 2012,False,RIP #davyjones. Saw the #Monkees at Great Adventure but favorite was when Davy appeared on #BradyBunch episode with swooning Marcia,rip davyjones saw monkees great adventure favorite davy appeared bradybunch episode swooning marcia,rip davyjones saw the monkees at great adventure but favorite was when davy appeared on bradybunch episode with swooning marcia
other,Tue Feb 28 18:04:35 +0000 2012,False,"http://t.co/5F0cMiEj

Well, now we know just how much he loves that hair",well know much loves hair,well now we know just how much he loves that hair
other,Tue Feb 28 18:02:27 +0000 2012,False,Halperin Notes: Romney’s Favorability Reaches New Lows http://t.co/wU38ddiI via @TIMEPolitics.,halperin notes romney favorability reaches new lows via @timepolitics,halperin notes romney s favorability reaches new lows via @timepolitics
other,Thu Feb 23 12:46:07 +0000 2012,False,#rickperry and I addressed 4000 donors on teletownhall for #newt2012 last night. So many people love the gov. I am one of them,rickperry addressed donors teletownhall newt last night many people love gov one,rickperry and i addressed donors on teletownhall for newt last night so many people love the gov i am one of them
other,Thu Feb 23 12:44:30 +0000 2012,False,#cnbcsquawkbox #howarddean and I agreeing romney doesn't connect with GOP voters or regular folks,cnbcsquawkbox howarddean agreeing romney connect gop voters regular folks,cnbcsquawkbox howarddean and i agreeing romney doesn t connect with gop voters or regular folks
other,Thu Feb 23 02:55:41 +0000 2012,False,"#cnnjohnking nice job as moderator #cnndebate even when #mittromney bullied you and timeclock ""I get to give the answers I want""",cnnjohnking nice job moderator cnndebate even mittromney bullied timeclock get give answers want,cnnjohnking nice job as moderator cnndebate even when mittromney bullied you and timeclock i get to give the answers i want
