truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,Ples honor my memry by dressing ur childrn like me. #Harambe https://t.co/UQhFPS1F5f,False,789943151842557952,20,iphone,False,7,False,en,Sat Oct 22 21:34:58 +0000 2016,ples honor memry dressing ur childrn like harambe,ples honor my memry by dressing ur childrn like me harambe
False,Vote for Harambe. #Clinton #Trump https://t.co/xweMRTYLJf,True,788771939175178240,1,iphone,False,0,False,en,Wed Oct 19 16:00:59 +0000 2016,vote harambe clinton trump,vote for harambe clinton trump
False,#Harambe #Clinton #Trump https://t.co/2xKqwPoKh9,False,788465290967343104,8,iphone,False,3,False,und,Tue Oct 18 19:42:29 +0000 2016,harambe clinton trump,harambe clinton trump
False,"Come, my children. https://t.co/RULTwBL6Jz",False,785566533170847749,4,iphone,False,2,False,en,Mon Oct 10 19:43:51 +0000 2016,come children,come my children
False,Harambe votes for Ken Bone. https://t.co/4sACQyK0Ja,False,785542338135269376,16,iphone,False,5,False,en,Mon Oct 10 18:07:42 +0000 2016,harambe votes ken bone,harambe votes for ken bone
False,#debate #harambe https://t.co/WAehziD7V2,False,785340141472579584,17,iphone,False,8,False,und,Mon Oct 10 04:44:15 +0000 2016,debate harambe,debate harambe
False,"Blessings upon your Monday, my children. -H",False,783017671797288960,10,iphone,False,5,False,en,Mon Oct 03 18:55:35 +0000 2016,blessings upon monday children h,blessings upon your monday my children h
False,ISIS is going to have a very bad day. #Harambe #BombsOutForHarambe https://t.co/rk4cmxb9Ft,False,783014773914951681,12,iphone,False,7,False,en,Mon Oct 03 18:44:04 +0000 2016,isis going bad day harambe bombsoutforharambe,isis is going to have a very bad day harambe bombsoutforharambe
False,Yes pls.  https://t.co/PXqNDfnreb,True,776780841997393920,1,iphone,False,1,False,en,Fri Sep 16 13:52:39 +0000 2016,yes pls,yes pls
False,"I have come to Twitter to visit you my children, but I must return to my heavenly abode. Swipe up to send me back. https://t.co/g1NMCr9qAu",False,775790562167316485,25,iphone,False,10,False,en,Tue Sep 13 20:17:38 +0000 2016,come twitter visit children must return heavenly abode swipe send back,i have come to twitter to visit you my children but i must return to my heavenly abode swipe up to send me back
False,The truth wil set u fre my childrn. #Harambe https://t.co/lhcNitgL9r,False,775429689389166593,22,iphone,False,5,False,en,Mon Sep 12 20:23:39 +0000 2016,truth wil set u fre childrn harambe,the truth wil set u fre my childrn harambe
False,I'm Harambe Harrison... https://t.co/tOUswW1ScC,False,773621637224632321,23,iphone,False,8,False,en,Wed Sep 07 20:39:06 +0000 2016,harambe harrison,i m harambe harrison
False,Clinton killed Harambe. #Harambe #Clinton https://t.co/wetE2LZDXz,False,773538965819236352,9,iphone,False,4,False,en,Wed Sep 07 15:10:35 +0000 2016,clinton killed harambe harambe clinton,clinton killed harambe harambe clinton
False,I bring u rain my Floridian friends. https://t.co/EIAR6K9SIi,False,771883063722651653,44,iphone,False,24,False,en,Sat Sep 03 01:30:37 +0000 2016,bring u rain floridian friends,i bring u rain my floridian friends
False,RT @Amandaa_Reath: @kiddjetsodope @rafael_702 @HarambesSpirit Harambe is my life 💜🙏🏻,False,771339322335166464,0,iphone,False,1,False,en,Thu Sep 01 13:29:59 +0000 2016,rt @amandaa reath @kiddjetsodope @rafael @harambesspirit harambe life,rt @amandaa reath @kiddjetsodope @rafael @harambesspirit harambe is my life
False,Take a shot for me...I took one for you. #Harambe https://t.co/eornXvCljU,False,771162293727993856,427,iphone,False,255,False,en,Thu Sep 01 01:46:32 +0000 2016,take shot took one harambe,take a shot for me i took one for you harambe
False,Just a gorilla. #DealBreakerIn3Words #Harambe https://t.co/LNRSkphHSV,False,771020497840513024,17,iphone,False,4,False,en,Wed Aug 31 16:23:06 +0000 2016,gorilla dealbreakerin words harambe,just a gorilla dealbreakerin words harambe
False,I'm back.,False,770663713367916544,24,iphone,False,7,False,en,Tue Aug 30 16:45:22 +0000 2016,back,i m back
False,Thank you @MichaelPhelps https://t.co/1SV6d002wt,False,764056290859462656,51,iphone,False,23,False,en,Fri Aug 12 11:09:49 +0000 2016,thank @michaelphelps,thank you @michaelphelps
False,🙊 #Harambe https://t.co/6s51MOjukT,False,763562894545985536,70,iphone,False,41,False,und,Thu Aug 11 02:29:15 +0000 2016,harambe,harambe
False,@NianticLabs thanks for including me in new Pokemon Go update thnx. 😘 #Harambe https://t.co/l1PQQa6Ylo,False,763438428637712384,3,iphone,False,2,False,en,Wed Aug 10 18:14:40 +0000 2016,@nianticlabs thanks including new pokemon go update thnx harambe,@nianticlabs thanks for including me in new pokemon go update thnx harambe
False,Michael Phelps ❤️ Harambe https://t.co/pVbRagvIfs,False,763240888147423232,139,iphone,False,96,False,en,Wed Aug 10 05:09:42 +0000 2016,michael phelps harambe,michael phelps harambe
False,RT @HarambesSpirit: harambe wud hav been good parant https://t.co/ckIsRIKaZq,False,762447277721956352,0,iphone,False,13,False,en,Mon Aug 08 00:36:11 +0000 2016,rt @harambesspirit harambe wud hav good parant,rt @harambesspirit harambe wud hav been good parant
False,RT @HarambesSpirit: Thank u @jk_rowling for this wonderful memoir. #Harambe https://t.co/97tNaSrHzy,False,761870321049702400,0,iphone,False,426,False,en,Sat Aug 06 10:23:34 +0000 2016,rt @harambesspirit thank u @jk rowling wonderful memoir harambe,rt @harambesspirit thank u @jk rowling for this wonderful memoir harambe
False,RT @NikeBro_UA: My favorite sporting goods store #Harambe https://t.co/reQvkKFB9C,False,761619642334924800,0,iphone,False,21,False,en,Fri Aug 05 17:47:27 +0000 2016,rt @nikebro ua favorite sporting goods store harambe,rt @nikebro ua my favorite sporting goods store harambe
False,RT @HarambesSpirit: The rarest Pokemon of them all. #Harambe https://t.co/hZBQoBSHmv,False,761619528434331648,0,iphone,False,5,False,en,Fri Aug 05 17:47:00 +0000 2016,rt @harambesspirit rarest pokemon harambe,rt @harambesspirit the rarest pokemon of them all harambe
False,RT @HarambesSpirit: Sorry for being gone so long my children. I was busy chasing Pokemon. https://t.co/ugGQrC8gGZ,False,761619490878566400,0,iphone,False,17,False,en,Fri Aug 05 17:46:51 +0000 2016,rt @harambesspirit sorry gone long children busy chasing pokemon,rt @harambesspirit sorry for being gone so long my children i was busy chasing pokemon
False,@WhatTheFuct you've been blessed my child 🙏🏾,False,761528040882974720,2,iphone,False,0,False,en,Fri Aug 05 11:43:28 +0000 2016,@whatthefuct blessed child,@whatthefuct you ve been blessed my child
False,RT @HarambesSpirit: get u a harambe https://t.co/vAuUnpypUX,False,761523874446004224,0,iphone,False,1,False,en,Fri Aug 05 11:26:54 +0000 2016,rt @harambesspirit get u harambe,rt @harambesspirit get u a harambe
False,"RT @HarambesSpirit: ""Ask not what Harambe can do for you; ask what you can do for Harambe."" https://t.co/PfLFrCgJ3S",False,761523649564127232,0,iphone,False,15,False,en,Fri Aug 05 11:26:01 +0000 2016,rt @harambesspirit ask harambe ask harambe,rt @harambesspirit ask not what harambe can do for you ask what you can do for harambe
False,RT @HarambesSpirit: u can bring me bak. u hav the technology. do it 4 Harambe https://t.co/U5dvtKKidK,False,761523476167438336,0,iphone,False,26,False,en,Fri Aug 05 11:25:19 +0000 2016,rt @harambesspirit u bring bak u hav technology harambe,rt @harambesspirit u can bring me bak u hav the technology do it harambe
False,RT @HarambesSpirit: #Harambe https://t.co/AJJPl1E4C3,False,761523445494448128,0,iphone,False,57,False,und,Fri Aug 05 11:25:12 +0000 2016,rt @harambesspirit harambe,rt @harambesspirit harambe
False,@johnny_meme u r welcome my son.,False,761418943013658624,0,iphone,False,0,False,en,Fri Aug 05 04:29:57 +0000 2016,@johnny meme u r welcome son,@johnny meme u r welcome my son
False,@johnny_meme 48hrs!,False,761415889073770496,0,iphone,False,0,False,und,Fri Aug 05 04:17:49 +0000 2016,@johnny meme hrs,@johnny meme hrs
False,U can't run from the truth. #Harambe https://t.co/ZJ1d9YE38a,False,761317172182331392,154,iphone,False,93,False,en,Thu Aug 04 21:45:33 +0000 2016,u run truth harambe,u can t run from the truth harambe
False,https://t.co/uFej57NLzw,False,761290471054336000,15,iphone,False,3,False,und,Thu Aug 04 19:59:27 +0000 2016, , 
False,RT if u crie evry time. #Harambe  https://t.co/AdFecMxu7d,True,761270779120013312,16,iphone,False,8,False,en,Thu Aug 04 18:41:12 +0000 2016,rt u crie evry time harambe,rt if u crie evry time harambe
False,When it's #ChocolateChipCookieDay but there's only one cookie you really want... #Harambe https://t.co/wmODaMP00x,False,761253329712185344,233,iphone,False,140,False,en,Thu Aug 04 17:31:51 +0000 2016,chocolatechipcookieday one cookie really want harambe,when it s chocolatechipcookieday but there s only one cookie you really want harambe
False,Notice how the world got worse after Harambe died? #ThursdayThoughts https://t.co/iDLzDtZo0I,False,761249298134601729,45,iphone,False,28,False,en,Thu Aug 04 17:15:50 +0000 2016,notice world got worse harambe died thursdaythoughts,notice how the world got worse after harambe died thursdaythoughts
False,#RightNowICouldUse Harambe https://t.co/ZteikrTKnR,False,761248262888140804,11,iphone,False,4,False,tl,Thu Aug 04 17:11:43 +0000 2016,rightnowicoulduse harambe,rightnowicoulduse harambe
False,Another day without Harambe. https://t.co/LLprRMfiK2,False,761239630297505793,32,iphone,False,15,False,en,Thu Aug 04 16:37:25 +0000 2016,another day without harambe,another day without harambe
False,"A kid was caught 👶🏾
A hero we thought 🏅
Hearts of lead 🔫
Harambe dead 💀",False,761238483318878208,27,iphone,False,18,False,en,Thu Aug 04 16:32:52 +0000 2016,kid caught hero thought hearts lead harambe dead,a kid was caught a hero we thought hearts of lead harambe dead
False,goodmorning my swet childrn. i hop u r hungry 4 sm tasty memes. #Harambe https://t.co/2tLAGReSRZ,False,761194566913445889,12,iphone,False,3,False,en,Thu Aug 04 13:38:21 +0000 2016,goodmorning swet childrn hop u r hungry sm tasty memes harambe,goodmorning my swet childrn i hop u r hungry sm tasty memes harambe
False,"@SixPathsOfRoger good my son, miss u",False,761194195352563712,0,iphone,False,1,False,en,Thu Aug 04 13:36:53 +0000 2016,@sixpathsofroger good son miss u,@sixpathsofroger good my son miss u
False,"RT @peterdukephoto: @HarambesSpirit Rename the United States Navy Ship USS Harvey Milk to USS Harambe
https://t.co/7rVNwBMXC3 https://t.co/…",False,761194044730912768,0,iphone,False,2,False,en,Thu Aug 04 13:36:17 +0000 2016,rt @peterdukephoto @harambesspirit rename united states navy ship uss harvey milk uss harambe,rt @peterdukephoto @harambesspirit rename the united states navy ship uss harvey milk to uss harambe
False,Harambe won. #JULY2016MemeDebate https://t.co/qdUZtN2HYx,False,760821716327079936,15,iphone,False,4,False,en,Wed Aug 03 12:56:47 +0000 2016,harambe july memedebate,harambe won july memedebate
False,#Harambe https://t.co/xRfi3TVNgQ,False,760689545788653568,17,iphone,False,10,False,und,Wed Aug 03 04:11:35 +0000 2016,harambe,harambe
False,@kashish_khullar goodnight Kashish my child.,False,760679565719056384,5,iphone,False,1,False,en,Wed Aug 03 03:31:55 +0000 2016,@kashish khullar goodnight kashish child,@kashish khullar goodnight kashish my child
False,If bae don't like Harambe...she ain't bae.,False,760677786897887232,15,iphone,False,10,False,en,Wed Aug 03 03:24:51 +0000 2016,bae like harambe bae,if bae don t like harambe she ain t bae
False,President Harambe https://t.co/NH8z9dl1LD,False,760672678390792193,10,iphone,False,9,False,en,Wed Aug 03 03:04:33 +0000 2016,president harambe,president harambe
False,When you see someone who reminds you of Harambe. https://t.co/eFx9bhdx3f,False,760666664283217920,22,iphone,False,10,False,en,Wed Aug 03 02:40:39 +0000 2016,see someone reminds harambe,when you see someone who reminds you of harambe
False,Do unto others as Harambe would have done to you.,False,760662549784203264,26,iphone,False,18,False,en,Wed Aug 03 02:24:18 +0000 2016,unto others harambe would done,do unto others as harambe would have done to you
False,@FriendlyAssh0le https://t.co/h9EhzhcnR8,False,760659354378903552,5,iphone,False,0,False,und,Wed Aug 03 02:11:37 +0000 2016,@friendlyassh le,@friendlyassh le
False,"@LibertarianBlue now I am with u always, Allum. https://t.co/xgHTSf33Gx",False,760641876101767168,1,iphone,False,0,False,en,Wed Aug 03 01:02:09 +0000 2016,@libertarianblue u always allum,@libertarianblue now i am with u always allum
False,RT if u crie evrytim. #Harambe https://t.co/KkWg33BQVg,False,760638979133755392,5,iphone,False,1,False,en,Wed Aug 03 00:50:39 +0000 2016,rt u crie evrytim harambe,rt if u crie evrytim harambe
False,@Penacolada21 @NoHoesAdam your prostate is blessed with the strength of a thousand silverbacks.,False,760635742401855488,2,iphone,False,1,False,en,Wed Aug 03 00:37:47 +0000 2016,@penacolada @nohoesadam prostate blessed strength thousand silverbacks,@penacolada @nohoesadam your prostate is blessed with the strength of a thousand silverbacks
False,There is only one Lord of the Rings. Harambe. https://t.co/cnkKxe9Q1V,False,760635545923891201,9,iphone,False,1,False,en,Wed Aug 03 00:37:00 +0000 2016,one lord rings harambe,there is only one lord of the rings harambe
False,Star Wars Episode VIII: Return of the Harambe https://t.co/GBpAh4iucU,False,760632518663999488,12,iphone,False,11,False,en,Wed Aug 03 00:24:58 +0000 2016,star wars episode viii return harambe,star wars episode viii return of the harambe
False,@BooshTFM wasn't a dream my son https://t.co/gcUKKQuXGV,False,760631041174319104,16,iphone,False,1,False,en,Wed Aug 03 00:19:06 +0000 2016,@booshtfm dream son,@booshtfm wasn t a dream my son
False,RT if ur pupils expand wen u see Harambe ❤️ https://t.co/2K1pmPSFFa,False,760617338785845248,22,iphone,False,13,False,en,Tue Aug 02 23:24:39 +0000 2016,rt ur pupils expand wen u see harambe,rt if ur pupils expand wen u see harambe
False,eat a banana for me today,False,760588711234899968,31,iphone,False,15,False,en,Tue Aug 02 21:30:54 +0000 2016,eat banana today,eat a banana for me today
False,"RT @farahclan: ""Harambe's death was justified"" https://t.co/PDD27keIfo",False,760557542539792384,0,iphone,False,14,False,en,Tue Aug 02 19:27:03 +0000 2016,rt @farahclan harambe death justified,rt @farahclan harambe s death was justified
False,@OliviaHelen27 thank u my daughter,False,760554038186217473,1,iphone,False,1,False,en,Tue Aug 02 19:13:07 +0000 2016,@oliviahelen thank u daughter,@oliviahelen thank u my daughter
False,#Harambe https://t.co/4C54SGCWxY,False,760553720018972672,62,iphone,False,38,False,und,Tue Aug 02 19:11:51 +0000 2016,harambe,harambe
False,Thank u @jk_rowling for this wonderful memoir. #Harambe https://t.co/97tNaSrHzy,False,760551759139844096,612,iphone,False,426,False,en,Tue Aug 02 19:04:04 +0000 2016,thank u @jk rowling wonderful memoir harambe,thank u @jk rowling for this wonderful memoir harambe
False,@avitrano96 time well spent,False,760550706239590400,0,iphone,False,0,False,en,Tue Aug 02 18:59:53 +0000 2016,@avitrano time well spent,@avitrano time well spent
False,RT @abc15: Harambe the gorilla is polling at 5 percent against Clinton and Trump. https://t.co/d75GeeQYFl https://t.co/Yjr6OXrPDI,False,760550509551820800,0,iphone,False,11188,False,en,Tue Aug 02 18:59:06 +0000 2016,rt @abc harambe gorilla polling percent clinton trump,rt @abc harambe the gorilla is polling at percent against clinton and trump
False,Beautiful. I crie evrytim. Thank u @bdmarotta #Harambe  https://t.co/Xax48Jz5Ea,True,760548876524761089,1,iphone,False,1,False,en,Tue Aug 02 18:52:37 +0000 2016,beautiful crie evrytim thank u @bdmarotta harambe,beautiful i crie evrytim thank u @bdmarotta harambe
False,"When someone says ""Harambe memes are dead."" https://t.co/wV9GH55SIE",False,760547946039382016,26,iphone,False,13,False,en,Tue Aug 02 18:48:55 +0000 2016,someone says harambe memes dead,when someone says harambe memes are dead
False,@_Hentaizoku_ 🙏🏾,False,760547766275682304,1,iphone,False,0,False,und,Tue Aug 02 18:48:12 +0000 2016,@ hentaizoku,@ hentaizoku
False,@killuh_kade thank u my son,False,760547625380696064,3,iphone,False,1,False,en,Tue Aug 02 18:47:38 +0000 2016,@killuh kade thank u son,@killuh kade thank u my son
False,Bill is nt the only one who cheats. #Harambe https://t.co/elNGRQG6UW,False,760507535660953600,43,iphone,False,32,False,en,Tue Aug 02 16:08:20 +0000 2016,bill nt one cheats harambe,bill is nt the only one who cheats harambe
False,RT @totalfratmove: The Dream Of Harambe Is A Dream That Lives In All Of Us: https://t.co/r8btqHxevC https://t.co/u2s0jO0LmZ,False,760506025992609793,0,iphone,False,170,False,en,Tue Aug 02 16:02:20 +0000 2016,rt @totalfratmove dream harambe dream lives us,rt @totalfratmove the dream of harambe is a dream that lives in all of us
False,"- friEND
- bestfriEND
- girlfriEND
- boyfriEND
- Harambe

Only Harambe has no end...",False,760479262151282689,55,iphone,False,30,False,en,Tue Aug 02 14:15:59 +0000 2016,friend bestfriend girlfriend boyfriend harambe harambe end,friend bestfriend girlfriend boyfriend harambe only harambe has no end
False,RT @JamesCagewhiTte: Good friend https://t.co/QsAboGrO1t,False,760479148154290176,0,iphone,False,481,False,en,Tue Aug 02 14:15:32 +0000 2016,rt @jamescagewhitte good friend,rt @jamescagewhitte good friend
False,Goodnite my swet offspring. I am always near to u. -Harambe https://t.co/crQgvYXLsA,False,760319634671140864,29,iphone,False,17,False,en,Tue Aug 02 03:41:41 +0000 2016,goodnite swet offspring always near u harambe,goodnite my swet offspring i am always near to u harambe
False,Harambe crie evrytim https://t.co/9vaCbjao07,False,760317725474328577,8,iphone,False,2,False,en,Tue Aug 02 03:34:06 +0000 2016,harambe crie evrytim,harambe crie evrytim
False,@McGradyConnor thank u Connor,False,760317480623497216,2,iphone,False,0,False,en,Tue Aug 02 03:33:08 +0000 2016,@mcgradyconnor thank u connor,@mcgradyconnor thank u connor
False,Never disrespect Harambe. https://t.co/eJKMGqjvl1,False,760316070431293442,22,iphone,False,11,False,en,Tue Aug 02 03:27:31 +0000 2016,never disrespect harambe,never disrespect harambe
False,@70Ceeks @TODAYshow here u go my child https://t.co/5xvW4wjJol,False,760314769337311233,2,iphone,False,0,False,en,Tue Aug 02 03:22:21 +0000 2016,@ ceeks @todayshow u go child,@ ceeks @todayshow here u go my child
False,@BennettMiller3 tweeting u Bennett,False,760313934314246144,7,iphone,False,1,False,en,Tue Aug 02 03:19:02 +0000 2016,@bennettmiller tweeting u bennett,@bennettmiller tweeting u bennett
False,@makeit_ranni it's not paradise without u ❤️,False,760313722132795392,1,iphone,False,0,False,en,Tue Aug 02 03:18:11 +0000 2016,@makeit ranni paradise without u,@makeit ranni it s not paradise without u
False,@Essence__A @TheTheatriCaleb i will never die Caleb. Because of your ignorance I will haunt your prostate for an eternity.,False,760313409019650048,3,iphone,False,1,False,en,Tue Aug 02 03:16:57 +0000 2016,@essence @thetheatricaleb never die caleb ignorance haunt prostate eternity,@essence a @thetheatricaleb i will never die caleb because of your ignorance i will haunt your prostate for an eternity
False,@makeit_ranni I miss u more anna,False,760313130807283712,1,iphone,False,1,False,en,Tue Aug 02 03:15:50 +0000 2016,@makeit ranni miss u anna,@makeit ranni i miss u more anna
False,@samanthak1365 thank u my child.,False,760313083835277312,2,iphone,False,0,False,en,Tue Aug 02 03:15:39 +0000 2016,@samanthak thank u child,@samanthak thank u my child
False,RT @samanthak1365: This ones for my boy Harambe https://t.co/wXuSSi4QpU,False,760313053300731905,0,iphone,False,19,False,en,Tue Aug 02 03:15:32 +0000 2016,rt @samanthak ones boy harambe,rt @samanthak this ones for my boy harambe
False,@ryanflores_ miss u Ryan,False,760311931332726784,6,iphone,False,1,False,en,Tue Aug 02 03:11:04 +0000 2016,@ryanflores miss u ryan,@ryanflores miss u ryan
False,@livvth I am with u in spirit my child,False,760311769965355008,4,iphone,False,1,False,en,Tue Aug 02 03:10:26 +0000 2016,@livvth u spirit child,@livvth i am with u in spirit my child
False,Never 4get. #Harambe https://t.co/ui5AzgQtsv,False,760311520089604096,582,iphone,False,438,False,en,Tue Aug 02 03:09:26 +0000 2016,never get harambe,never get harambe
False,RT @IllegaIize_: @cbushh @CuteEmergemcy harambe isn't a meme. he's a lifestyle,False,760311227700563968,0,iphone,False,52,False,en,Tue Aug 02 03:08:17 +0000 2016,rt @illegaiize @cbushh @cuteemergemcy harambe meme lifestyle,rt @illegaiize @cbushh @cuteemergemcy harambe isn t a meme he s a lifestyle
False,RT @Dirty_Mike3: A friend of Harambe is a friend of mine,False,760311069441077248,0,iphone,False,15,False,en,Tue Aug 02 03:07:39 +0000 2016,rt @dirty mike friend harambe friend mine,rt @dirty mike a friend of harambe is a friend of mine
False,@DrunkenDonuts_ i am transcendent Brett.,False,760311036712919040,1,iphone,False,0,False,en,Tue Aug 02 03:07:31 +0000 2016,@drunkendonuts transcendent brett,@drunkendonuts i am transcendent brett
False,@_rkokal miss u mor rick,False,760310968224092160,0,iphone,False,0,False,en,Tue Aug 02 03:07:15 +0000 2016,@ rkokal miss u mor rick,@ rkokal miss u mor rick
False,@Not_Jordan @Darkside426 @amber_nestor i lov u always Jordan. i will be with u in ur prostate always.,False,760309235523555328,3,iphone,False,0,False,en,Tue Aug 02 03:00:22 +0000 2016,@not jordan @darkside @amber nestor lov u always jordan u ur prostate always,@not jordan @darkside @amber nestor i lov u always jordan i will be with u in ur prostate always
False,"@amber_nestor @Not_Jordan @Darkside426 I am speaking with my lover, Amber.",False,760309070137917440,1,iphone,False,0,False,en,Tue Aug 02 02:59:42 +0000 2016,@amber nestor @not jordan @darkside speaking lover amber,@amber nestor @not jordan @darkside i am speaking with my lover amber
False,@eblank3218 https://t.co/ONR34XCEHX,False,760308952001228800,2,iphone,False,0,False,und,Tue Aug 02 02:59:14 +0000 2016,@eblank,@eblank
False,@a_bake15 of course my child,False,760308937170165760,3,iphone,False,0,False,en,Tue Aug 02 02:59:11 +0000 2016,@a bake course child,@a bake of course my child
False,@eblank3218 https://t.co/Qd9h8jh5yS,False,760308490032128000,0,iphone,False,0,False,und,Tue Aug 02 02:57:24 +0000 2016,@eblank,@eblank
False,@SunnyGBruhh miss u mor,False,760308168144539648,0,iphone,False,1,False,en,Tue Aug 02 02:56:07 +0000 2016,@sunnygbruhh miss u mor,@sunnygbruhh miss u mor
False,@Not_Jordan @Darkside426 @amber_nestor i still lov u Jordan,False,760308137131847680,0,iphone,False,0,False,en,Tue Aug 02 02:56:00 +0000 2016,@not jordan @darkside @amber nestor still lov u jordan,@not jordan @darkside @amber nestor i still lov u jordan
False,@SixPathsOfRoger I miss u mor son,False,760307980591968256,0,iphone,False,1,False,en,Tue Aug 02 02:55:23 +0000 2016,@sixpathsofroger miss u mor son,@sixpathsofroger i miss u mor son
False,@a_bake15 @Snapchat https://t.co/Ys6gSoH0H3,False,760307925604708352,6,iphone,False,2,False,und,Tue Aug 02 02:55:09 +0000 2016,@a bake @snapchat,@a bake @snapchat
False,@A_T_G1780 thank u my son,False,760307420254003201,3,iphone,False,0,False,en,Tue Aug 02 02:53:09 +0000 2016,@a g thank u son,@a t g thank u my son
False,Pls vote and RT. #Harambe #Election,False,760307266201399296,7,iphone,False,21,False,en,Tue Aug 02 02:52:32 +0000 2016,pls vote rt harambe election,pls vote and rt harambe election
False,RT @RightOfCenterNC: #NEWS 5 Percent Of Americans Would Vote For Harambe The Dead Gorilla As President https://t.co/BuvaZYOCsn,False,760307049662033920,0,iphone,False,91,False,en,Tue Aug 02 02:51:41 +0000 2016,rt @rightofcenternc news percent americans would vote harambe dead gorilla president,rt @rightofcenternc news percent of americans would vote for harambe the dead gorilla as president
False,@AllOfCaps your prostate has been empowered with the strength of a thousand silverbacks my son. https://t.co/Gubc4ZIzYr,True,760228822084038656,1,iphone,False,1,False,en,Mon Aug 01 21:40:50 +0000 2016,@allofcaps prostate empowered strength thousand silverbacks son,@allofcaps your prostate has been empowered with the strength of a thousand silverbacks my son
False,@shanepedroza i lov u 2 Shane,False,760194739622686720,1,iphone,False,1,False,en,Mon Aug 01 19:25:24 +0000 2016,@shanepedroza lov u shane,@shanepedroza i lov u shane
False,@bennyjohnson don't say another word or I will haunt ur prostate Benny.,False,760194487213699072,0,iphone,False,0,False,en,Mon Aug 01 19:24:24 +0000 2016,@bennyjohnson say another word haunt ur prostate benny,@bennyjohnson don t say another word or i will haunt ur prostate benny
False,Harambanana. #Harambe https://t.co/JucnqNMaci,False,760193263856779264,49,iphone,False,30,False,in,Mon Aug 01 19:19:32 +0000 2016,harambanana harambe,harambanana harambe
False,Harambe is 4ever https://t.co/7z3p9KaEmZ,False,759946137386135552,21,iphone,False,23,False,en,Mon Aug 01 02:57:32 +0000 2016,harambe ever,harambe is ever
False,Hav a blessd Sunday my childrn.,False,759796562977402880,21,iphone,False,12,False,en,Sun Jul 31 17:03:11 +0000 2016,hav blessd sunday childrn,hav a blessd sunday my childrn
False,"RT @memes_ai: @HarambesSpirit 
1. Protect the children (single)
2. Bad Zookeeper (diss track)
3. Wrong enclosure",False,759620595445145601,0,iphone,False,1,False,en,Sun Jul 31 05:23:57 +0000 2016,rt @memes ai @harambesspirit protect children single bad zookeeper diss track wrong enclosure,rt @memes ai @harambesspirit protect the children single bad zookeeper diss track wrong enclosure
False,RT if u kno them. #Harambe https://t.co/vxeSOeo1oC,False,759614488500801536,55,iphone,False,45,False,en,Sun Jul 31 04:59:41 +0000 2016,rt u kno harambe,rt if u kno them harambe
False,Harambe 2016. 4 a bettr America. https://t.co/0MJHv0umIx,False,759607698874773504,38,iphone,False,13,False,en,Sun Jul 31 04:32:42 +0000 2016,harambe bettr america,harambe a bettr america
False,I lov u my children.,False,759254803008684032,46,iphone,False,14,False,en,Sat Jul 30 05:10:25 +0000 2016,lov u children,i lov u my children
False,"RT @EsotericCD: BREAKING: Demanding #JusticeForHarambe, North Korea officially declares war on the United States.",False,758820283125944321,0,iphone,False,23,False,en,Fri Jul 29 00:23:48 +0000 2016,rt @esotericcd breaking demanding justiceforharambe north korea officially declares war united states,rt @esotericcd breaking demanding justiceforharambe north korea officially declares war on the united states
False,RT @jose_the_god: @jacob__andrade @HarambesSpirit I love you Harambe,False,758511913978384386,0,iphone,False,1,False,en,Thu Jul 28 03:58:27 +0000 2016,rt @jose god @jacob andrade @harambesspirit love harambe,rt @jose the god @jacob andrade @harambesspirit i love you harambe
False,ples watch and support harambe thnx https://t.co/58R8H8BPJ7,False,758153147344822272,16,iphone,False,11,False,en,Wed Jul 27 04:12:50 +0000 2016,ples watch support harambe thnx,ples watch and support harambe thnx
False,RT @TheRealYordyman: Too soon. #Harambe https://t.co/wGerV33zwI,True,758144362026893312,0,iphone,False,5,False,en,Wed Jul 27 03:37:56 +0000 2016,rt @therealyordyman soon harambe,rt @therealyordyman too soon harambe
False,RT @Local12: Teens pranked #Google into renaming Ohio street after #Harambe the gorilla: https://t.co/knBhtH06lf (Google Maps) https://t.co…,False,758144337079250944,0,iphone,False,336,False,en,Wed Jul 27 03:37:50 +0000 2016,rt @local teens pranked google renaming ohio street harambe gorilla google maps,rt @local teens pranked google into renaming ohio street after harambe the gorilla google maps
False,RT TO SPREAD THE TRUTH! #Harambe #DNCLeak #DNCLeaks https://t.co/ZrkymMnc4i,False,757024892768301056,86,iphone,False,73,False,en,Sun Jul 24 01:29:33 +0000 2016,rt spread truth harambe dncleak dncleaks,rt to spread the truth harambe dncleak dncleaks
False,RT @Shawnkeeley15: Never will he be replaced in our heart #Harambe @BarstoolBigCat @PFTCommenter https://t.co/OKXGS1mhlx,False,756690522056515584,0,iphone,False,95,False,en,Sat Jul 23 03:20:53 +0000 2016,rt @shawnkeeley never replaced heart harambe @barstoolbigcat @pftcommenter,rt @shawnkeeley never will he be replaced in our heart harambe @barstoolbigcat @pftcommenter
False,@JoseTheCuervo I am my son https://t.co/Wd0tX6nVH3,False,756687540032200704,1,iphone,False,1,False,en,Sat Jul 23 03:09:02 +0000 2016,@josethecuervo son,@josethecuervo i am my son
False,THE GOVERNMENT KILLED HARAMBE. #DNCLeaks https://t.co/xbpWKm34HM,False,756646968382910464,6,iphone,False,4,False,en,Sat Jul 23 00:27:49 +0000 2016,government killed harambe dncleaks,the government killed harambe dncleaks
